message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
844,5016.txt,Akali,00:18:45,Team1,Si,ally,14,15,27,Loss,0,2.73
845,5016.txt,Akali,00:19:02,Team1,El Blitz es lento,ally,14,15,27,Loss,0,2.73
846,5016.txt,Akali,00:19:04,Team1,Da el gancho,ally,14,15,27,Loss,0,2.73
847,5016.txt,Soraka,00:19:04,Team2,no help ??,enemy,9,7,33,Win,0,6.0
848,5016.txt,Akali,00:19:07,Team1,CUANDO ESTOY MUERTE,ally,14,15,27,Loss,0,2.73
849,5016.txt,Akali,00:19:09,Team1,MUERTO*,ally,14,15,27,Loss,0,2.73
850,5016.txt,Soraka,00:19:14,Team2,good ..,enemy,9,7,33,Win,0,6.0
851,5016.txt,Nidalee,00:19:21,Team1,no,ally,11,5,28,Loss,0,7.8
852,5016.txt,Nidalee,00:19:25,Team1,yo no voy a matar mas,ally,11,5,28,Loss,0,7.8
853,5016.txt,Nidalee,00:19:29,Team1,para no hacer ks,ally,11,5,28,Loss,0,7.8
854,5016.txt,Akali,00:19:35,Team1,Va,ally,14,15,27,Loss,0,2.73
855,5016.txt,Akali,00:20:22,Team1,Ks rico,ally,14,15,27,Loss,0,2.73
856,5016.txt,Akali,00:20:44,Team1,Que asco de gente,ally,14,15,27,Loss,0,2.73
857,5016.txt,Darius,00:20:54,Team2,&lt;3 soraka,enemy,18,16,18,Win,0,2.25
858,5016.txt,Akali,00:21:51,Team1,Mejor no me acerco,ally,14,15,27,Loss,0,2.73
859,5016.txt,Akali,00:21:54,Team1,Puta mierda de gene,ally,14,15,27,Loss,0,2.73
860,5016.txt,Akali,00:22:05,Team1,gente*,ally,14,15,27,Loss,0,2.73
861,5016.txt,Nidalee,00:22:07,Team1,pensaba que ibais..,ally,11,5,28,Loss,0,7.8
862,5016.txt,Akali,00:22:16,Team1,El Blitz en vez de gancho SE PIRA,ally,14,15,27,Loss,0,2.73
863,5016.txt,Blitzcrank,00:22:24,Team1,stfu retard,offender,7,8,20,Loss,1,3.38
864,5016.txt,Akali,00:22:31,Team1,Como siempre,ally,14,15,27,Loss,0,2.73
865,5016.txt,Blitzcrank,00:22:35,Team1,retard,offender,7,8,20,Loss,1,3.38
866,5016.txt,Akali,00:22:42,Team1,Eat my awesome dickk,ally,14,15,27,Loss,1,2.73
867,5016.txt,Kayle,00:22:43,Team1,stfu,ally,7,9,24,Loss,1,3.44
868,5016.txt,Akali,00:22:45,Team1,And shut up,ally,14,15,27,Loss,0,2.73
869,5016.txt,Akali,00:22:46,Team1,Noob,ally,14,15,27,Loss,1,2.73
870,5016.txt,Nidalee,00:22:50,Team1,blitz unistall league of legens and go play hello kitty online,ally,11,5,28,Loss,0,7.8
871,5016.txt,Blitzcrank,00:22:53,Team1,talking on other langangue cuz youre afraid,offender,7,8,20,Loss,0,3.38
872,5016.txt,Blitzcrank,00:22:54,Team1,kid,offender,7,8,20,Loss,0,3.38
873,5016.txt,Darius,00:22:56,Team2,only ks,enemy,18,16,18,Win,0,2.25
874,5016.txt,Akali,00:22:57,Team1,Asi va el juego,ally,14,15,27,Loss,0,2.73
875,5016.txt,Blitzcrank,00:23:00,Team1,stfu you rage for all,offender,7,8,20,Loss,1,3.38
876,5016.txt,Soraka,00:23:01,Team2,mf steel ks ..,enemy,9,7,33,Win,0,6.0
877,5016.txt,Blitzcrank,00:23:02,Team1,dmh,offender,7,8,20,Loss,0,3.38
878,5016.txt,Kayle,00:23:02,Team1,Afraid?,ally,7,9,24,Loss,0,3.44
879,5016.txt,Akali,00:23:04,Team1,Kid shut up,ally,14,15,27,Loss,0,2.73
880,5016.txt,Blitzcrank,00:23:07,Team1,ahhahaha,offender,7,8,20,Loss,0,3.38
881,5016.txt,Blitzcrank,00:23:08,Team1,noob,offender,7,8,20,Loss,1,3.38
882,5016.txt,Kayle,00:23:08,Team1,Afraid u,ally,7,9,24,Loss,0,3.44
883,5016.txt,Akali,00:23:20,Team1,Sry,ally,14,15,27,Loss,0,2.73
884,5016.txt,Nidalee,00:23:24,Team1,np,ally,11,5,28,Loss,0,7.8
885,5016.txt,Miss Fortune,00:23:38,Team2,"stop no ks in aram, it's a team fight",enemy,17,9,19,Win,0,4.0
886,5016.txt,Akali,00:23:53,Team1,LOOOL,ally,14,15,27,Loss,0,2.73
887,5016.txt,Kayle,00:23:56,Team1,KSSSSSSSSSSSSSSSSSSSSSSSSSSSSADADASDSADAS,ally,7,9,24,Loss,0,3.44
888,5016.txt,Akali,00:23:57,Team1,TU PUTA MADRE EN ELMIVAL,ally,14,15,27,Loss,0,2.73
889,5016.txt,Akali,00:24:05,Team1,La madre que lo pario,ally,14,15,27,Loss,0,2.73
890,5016.txt,Darius,00:24:08,Team2,no help'?? you die,enemy,18,16,18,Win,0,2.25
891,5016.txt,Akali,00:24:30,Team1,Puto cancerdf,ally,14,15,27,Loss,0,2.73
892,5016.txt,Akali,00:24:54,Team1,Y dale,ally,14,15,27,Loss,0,2.73
893,5016.txt,Kayle,00:24:58,Team1,sksksksk,ally,7,9,24,Loss,0,3.44
894,5016.txt,Akali,00:24:59,Team1,Que enfermedad,ally,14,15,27,Loss,0,2.73
895,5016.txt,Darius,00:25:12,Team2,omg i report this team,enemy,18,16,18,Win,0,2.25
896,5016.txt,Akali,00:25:13,Team1,gj for nidalee,ally,14,15,27,Loss,0,2.73
897,5016.txt,Akali,00:25:14,Team1,Sivir bg,ally,14,15,27,Loss,0,2.73
898,5016.txt,Miss Fortune,00:25:39,Team2,me i report darius for feeding,enemy,17,9,19,Win,0,4.0
899,5016.txt,Akali,00:25:49,Team1,No me ayudeis,ally,14,15,27,Loss,0,2.73
900,5016.txt,Akali,00:25:53,Team1,Para eso no me tiro,ally,14,15,27,Loss,0,2.73
901,5016.txt,Nidalee,00:26:06,Team1,gomene,ally,11,5,28,Loss,0,7.8
902,5016.txt,Darius,00:26:19,Team2,ok idiot,enemy,18,16,18,Win,1,2.25
903,5016.txt,Akali,00:26:25,Team1,"Si es que es ir y me dejan tirado, y tu no pasa nada Paula, pero esque el Blitz es para pegarle",ally,14,15,27,Loss,0,2.73
904,5016.txt,Akali,00:26:40,Team1,Y la puta sivir que con los ks y el leave va de un sobrado,ally,14,15,27,Loss,0,2.73
905,5016.txt,Akali,00:27:17,Team1,Why not,ally,14,15,27,Loss,0,2.73
906,5016.txt,Akali,00:27:25,Team1,ELOOOOOOOOOOOOOOOOOOOY,ally,14,15,27,Loss,0,2.73
907,5016.txt,Nidalee,00:27:28,Team1,np,ally,11,5,28,Loss,0,7.8
908,5016.txt,Akali,00:27:33,Team1,CORRE,ally,14,15,27,Loss,0,2.73
909,5016.txt,Blitzcrank,00:27:43,All,bg,offender,7,8,20,Loss,0,3.38
910,5016.txt,Akali,00:27:49,All,bg,ally,14,15,27,Loss,0,2.73
911,5016.txt,Nidalee,00:27:52,All,gg,ally,11,5,28,Loss,0,7.8
912,5017.txt,Nasus,00:00:23,Team1,guys lets win,ally,10,5,10,Win,0,4.0
913,5017.txt,Nasus,00:00:27,Team1,we all brothers,ally,10,5,10,Win,0,4.0
914,5017.txt,Nasus,00:00:32,Team1,&lt;3 XD,ally,10,5,10,Win,0,4.0
915,5017.txt,Fiddlesticks,00:00:47,Team1,let go,ally,8,14,10,Win,0,1.29
916,5017.txt,Nasus,00:01:04,Team1,merry christmast!,ally,10,5,10,Win,0,4.0
917,5017.txt,Teemo,00:01:07,Team2,i'm a ward XD,enemy,3,8,17,Loss,0,2.5
918,5017.txt,Tristana,00:01:16,Team2,cool *.*,enemy,8,11,8,Loss,0,1.45
919,5017.txt,Nasus,00:01:18,Team1,break the ass of teemo,ally,10,5,10,Win,0,4.0
920,5017.txt,Jax,00:01:41,All,GL e HL,enemy,5,8,5,Loss,0,1.25
921,5017.txt,Veigar,00:01:48,All,*oue gros,offender,11,5,11,Win,0,4.4
922,5017.txt,Nocturne,00:02:03,Team2,ty,enemy,6,10,12,Loss,0,1.8
923,5017.txt,Fiddlesticks,00:02:10,Team1,ty,ally,8,14,10,Win,0,1.29
924,5017.txt,Nasus,00:02:41,Team1,its worded,ally,10,5,10,Win,0,4.0
925,5017.txt,Fiddlesticks,00:02:49,Team1,ok,ally,8,14,10,Win,0,1.29
926,5017.txt,Tristana,00:04:55,Team2,really?!?! you fkin ksed me ?! -.-',enemy,8,11,8,Loss,0,1.45
927,5017.txt,Teemo,00:05:22,Team2,gj,enemy,3,8,17,Loss,0,2.5
928,5017.txt,Teemo,00:05:29,Team2,u die --',enemy,3,8,17,Loss,0,2.5
929,5017.txt,Veigar,00:07:30,Team1,ss,offender,11,5,11,Win,0,4.4
930,5017.txt,Nasus,00:07:39,Team1,warded,ally,10,5,10,Win,0,4.0
931,5017.txt,Malzahar,00:07:55,Team2,ss,enemy,14,5,5,Loss,0,3.8
932,5017.txt,Teemo,00:08:00,Team2,why u push ?,enemy,3,8,17,Loss,0,2.5
933,5017.txt,Veigar,00:08:15,Team1,teemo op,offender,11,5,11,Win,0,4.4
934,5017.txt,Veigar,00:08:16,Team1,back,offender,11,5,11,Win,0,4.4
935,5017.txt,Tristana,00:08:17,Team2,how the fuk!!!!,enemy,8,11,8,Loss,1,1.45
936,5017.txt,Veigar,00:08:17,Team1,no feed,offender,11,5,11,Win,0,4.4
937,5017.txt,Tristana,00:08:25,Team2,dat fkin range -.-',enemy,8,11,8,Loss,1,1.45
938,5017.txt,Veigar,00:08:26,Team1,fiddle go fear,offender,11,5,11,Win,0,4.4
939,5017.txt,Caitlyn,00:09:10,Team1,ss,ally,12,6,15,Win,0,4.5
940,5017.txt,Caitlyn,00:09:11,Team1,re,ally,12,6,15,Win,0,4.5
941,5017.txt,Teemo,00:09:38,Team2,ward,enemy,3,8,17,Loss,0,2.5
942,5017.txt,Veigar,00:10:07,Team1,back fiddle,offender,11,5,11,Win,0,4.4
943,5017.txt,Veigar,00:10:11,Team1,omfg,offender,11,5,11,Win,0,4.4
944,5017.txt,Veigar,00:10:12,Team1,go leave,offender,11,5,11,Win,0,4.4
945,5017.txt,Veigar,00:10:13,Team1,noob,offender,11,5,11,Win,1,4.4
946,5017.txt,Veigar,00:10:16,Team1,fear UP,offender,11,5,11,Win,0,4.4
947,5017.txt,Veigar,00:10:17,Team1,FEAR,offender,11,5,11,Win,0,4.4
948,5017.txt,Veigar,00:10:18,Team1,NOOB,offender,11,5,11,Win,1,4.4
949,5017.txt,Fiddlesticks,00:10:34,Team1,you are reported :D,ally,8,14,10,Win,0,1.29
950,5017.txt,Veigar,00:10:40,Team1,after the game dumbass,offender,11,5,11,Win,0,4.4
951,5017.txt,Veigar,00:10:45,Team1,KID SPOTTED,offender,11,5,11,Win,0,4.4
952,5017.txt,Fiddlesticks,00:11:07,Team1,i say you are reported :D,ally,8,14,10,Win,0,1.29
953,5017.txt,Tristana,00:11:29,Team2,-.-',enemy,8,11,8,Loss,0,1.45
954,5017.txt,Teemo,00:11:31,Team2,omg,enemy,3,8,17,Loss,0,2.5
955,5017.txt,Veigar,00:11:34,All,mid go learn top lay,offender,11,5,11,Win,0,4.4
956,5017.txt,Veigar,00:12:09,Team1,cait go mmid,offender,11,5,11,Win,0,4.4
957,5017.txt,Veigar,00:12:10,Team1,i go bot,offender,11,5,11,Win,0,4.4
958,5017.txt,Veigar,00:12:16,Team1,report fidle for feed,offender,11,5,11,Win,0,4.4
959,5017.txt,Blitzcrank,00:12:16,Team1,no,ally,1,6,15,Win,0,2.67
960,5017.txt,Veigar,00:12:18,Team1,bad jungle,offender,11,5,11,Win,0,4.4
961,5017.txt,Blitzcrank,00:12:22,Team1,we are premade,ally,1,6,15,Win,0,2.67
962,5017.txt,Fiddlesticks,00:12:34,Team1,ajaja,ally,8,14,10,Win,0,1.29
963,5017.txt,Fiddlesticks,00:12:47,Team1,ok report me for unskillet is my forst time fild :D,ally,8,14,10,Win,0,1.29
964,5017.txt,Teemo,00:12:52,Team2,niec XD,enemy,3,8,17,Loss,0,2.5
965,5017.txt,Tristana,00:12:56,Team2,xD,enemy,8,11,8,Loss,0,1.45
966,5017.txt,Caitlyn,00:13:08,Team1,ss,ally,12,6,15,Win,0,4.5
967,5017.txt,Fiddlesticks,00:13:09,Team1,but you are report for insult :D,ally,8,14,10,Win,0,1.29
968,5017.txt,Malzahar,00:14:16,Team2,ss,enemy,14,5,5,Loss,0,3.8
969,5017.txt,Veigar,00:14:24,Team1,aahahahaa,offender,11,5,11,Win,0,4.4
970,5017.txt,Veigar,00:14:25,Team1,noob,offender,11,5,11,Win,1,4.4
971,5017.txt,Fiddlesticks,00:14:27,Team1,awesome,ally,8,14,10,Win,0,1.29
972,5017.txt,Veigar,00:14:28,Team1,insult ?,offender,11,5,11,Win,0,4.4
973,5017.txt,Veigar,00:15:23,Team1,fidle ulti mid,offender,11,5,11,Win,0,4.4
974,5017.txt,Veigar,00:15:24,Team1,fear,offender,11,5,11,Win,0,4.4
975,5017.txt,Veigar,00:15:26,Team1,i stunt,offender,11,5,11,Win,0,4.4
976,5017.txt,Veigar,00:15:28,Team1,and kill,offender,11,5,11,Win,0,4.4
977,5017.txt,Teemo,00:15:39,Team2,opooh noooo,enemy,3,8,17,Loss,0,2.5
978,5017.txt,Teemo,00:15:41,Team2,nooooooooooo,enemy,3,8,17,Loss,0,2.5
979,5017.txt,Tristana,00:15:56,Team2,np you deserve it ^^,enemy,8,11,8,Loss,0,1.45
980,5017.txt,Teemo,00:16:07,Team2,fcking mushroom XD,enemy,3,8,17,Loss,1,2.5
981,5017.txt,Veigar,00:16:19,Team1,n1,offender,11,5,11,Win,0,4.4
982,5017.txt,Veigar,00:17:01,Team1,.ss,offender,11,5,11,Win,0,4.4
983,5017.txt,Malzahar,00:17:05,Team2,go kill tower,enemy,14,5,5,Loss,0,3.8
984,5017.txt,Tristana,00:17:08,All,DAMN FIDDLE ! AND YOU RE BIRDS! c.c,enemy,8,11,8,Loss,0,1.45
985,5017.txt,Veigar,00:17:22,All,go 4 mid maybe,offender,11,5,11,Win,0,4.4
986,5017.txt,Veigar,00:17:24,All,or 5,offender,11,5,11,Win,0,4.4
987,5017.txt,Veigar,00:17:31,Team1,ss,offender,11,5,11,Win,0,4.4
988,5017.txt,Nocturne,00:17:32,All,cry,enemy,6,10,12,Loss,0,1.8
989,5017.txt,Veigar,00:17:37,Team1,warn,offender,11,5,11,Win,0,4.4
990,5017.txt,Teemo,00:19:04,All,MY ADC MOUAAAAAHHAAHAAHHAHA,enemy,3,8,17,Loss,0,2.5
991,5017.txt,Nocturne,00:19:05,Team2,gg,enemy,6,10,12,Loss,0,1.8
992,5017.txt,Veigar,00:19:08,All,tg ?,offender,11,5,11,Win,0,4.4
993,5017.txt,Tristana,00:19:10,Team2,ahaha xD,enemy,8,11,8,Loss,0,1.45
994,5017.txt,Veigar,00:19:13,All,dat kid lolol,offender,11,5,11,Win,0,4.4
995,5017.txt,Teemo,00:19:17,All,tai ap^s content cest pareil tocar,enemy,3,8,17,Loss,0,2.5
996,5017.txt,Veigar,00:19:22,All,trololool,offender,11,5,11,Win,0,4.4
997,5017.txt,Veigar,00:19:25,All,tu sais pas jouer,offender,11,5,11,Win,0,4.4
998,5017.txt,Veigar,00:19:29,All,tu prend teemo car over op,offender,11,5,11,Win,0,4.4
999,5017.txt,Veigar,00:19:32,All,mais bon osef ta vu,offender,11,5,11,Win,0,4.4
1000,5017.txt,Teemo,00:19:43,All,va sur call of kikoou ++,enemy,3,8,17,Loss,0,2.5
1001,5017.txt,Veigar,00:19:48,All,rooh non :(,offender,11,5,11,Win,0,4.4
1002,5017.txt,Veigar,00:19:53,All,kikou quel expression :(,offender,11,5,11,Win,0,4.4
1003,5017.txt,Veigar,00:19:57,All,trop fat quoi,offender,11,5,11,Win,0,4.4
1004,5017.txt,Tristana,00:20:03,Team2,gj,enemy,8,11,8,Loss,0,1.45
1005,5017.txt,Veigar,00:20:03,All,go 1vs1 suir la map,offender,11,5,11,Win,0,4.4
1006,5017.txt,Caitlyn,00:20:03,Team1,amazing,ally,12,6,15,Win,0,4.5
1007,5017.txt,Teemo,00:20:10,All,jsui supp attardé,enemy,3,8,17,Loss,0,2.5
1008,5017.txt,Veigar,00:20:16,All,teemo supp,offender,11,5,11,Win,0,4.4
1009,5017.txt,Veigar,00:20:19,All,wtf ajhahaha,offender,11,5,11,Win,1,4.4
1010,5017.txt,Nasus,00:20:20,Team1,thx for the help adc,ally,10,5,10,Win,0,4.0
1011,5017.txt,Caitlyn,00:20:29,Team1,hahaha,ally,12,6,15,Win,0,4.5
1012,5017.txt,Caitlyn,00:20:32,Team1,cmon dude,ally,12,6,15,Win,0,4.5
1013,5017.txt,Nasus,00:20:40,Team1,you dont know how to play,ally,10,5,10,Win,0,4.0
1014,5017.txt,Nasus,00:20:42,Team1,its ok,ally,10,5,10,Win,0,4.0
1015,5017.txt,Jax,00:21:07,All,you kill me because i lag ;),enemy,5,8,5,Loss,0,1.25
1016,5017.txt,Tristana,00:21:13,All,sure ...,enemy,8,11,8,Loss,0,1.45
1017,5017.txt,Malzahar,00:22:13,Team2,go kill veigar,enemy,14,5,5,Loss,0,3.8
1018,5017.txt,Veigar,00:22:17,Team1,ss,offender,11,5,11,Win,0,4.4
1019,5017.txt,Jax,00:23:20,Team2,bah,enemy,5,8,5,Loss,0,1.25
1020,5017.txt,Teemo,00:23:25,All,XD,enemy,3,8,17,Loss,0,2.5
1021,5017.txt,Tristana,00:23:32,Team2,sorry team s:,enemy,8,11,8,Loss,0,1.45
1022,5017.txt,Fiddlesticks,00:23:35,Team1,cait,ally,8,14,10,Win,0,1.29
1023,5017.txt,Veigar,00:24:24,Team1,see,offender,11,5,11,Win,0,4.4
1024,5017.txt,Malzahar,00:25:57,Team2,nice ks carry ad and ap,enemy,14,5,5,Loss,0,3.8
1025,5017.txt,Veigar,00:26:01,Team1,go play team,offender,11,5,11,Win,0,4.4
1026,5017.txt,Veigar,00:26:04,Team1,and win,offender,11,5,11,Win,0,4.4
1027,5017.txt,Teemo,00:26:06,Team2,?,enemy,3,8,17,Loss,0,2.5
1028,5017.txt,Fiddlesticks,00:26:08,Team1,veigar blue?,ally,8,14,10,Win,0,1.29
1029,5017.txt,Fiddlesticks,00:26:27,Team1,veigar,ally,8,14,10,Win,0,1.29
1030,5017.txt,Veigar,00:27:45,Team1,help,offender,11,5,11,Win,0,4.4
1031,5017.txt,Jax,00:27:51,All,REPORT MY TEAM PLEASE,enemy,5,8,5,Loss,0,1.25
1032,5017.txt,Jax,00:28:10,All,No nocturne,enemy,5,8,5,Loss,0,1.25
1033,5017.txt,Teemo,00:28:19,Team2,me ?,enemy,3,8,17,Loss,0,2.5
1034,5017.txt,Teemo,00:28:21,Team2,really,enemy,3,8,17,Loss,0,2.5
1035,5017.txt,Tristana,00:28:26,Team2,and why me ??,enemy,8,11,8,Loss,0,1.45
1036,5017.txt,Teemo,00:28:36,Team2,bot win --',enemy,3,8,17,Loss,0,2.5
1037,5017.txt,Nasus,00:28:53,Team1,win win win,ally,10,5,10,Win,0,4.0
1038,5017.txt,Teemo,00:30:45,All,retard XD,enemy,3,8,17,Loss,1,2.5
1039,5017.txt,Tristana,00:31:46,Team2,wtf ...,enemy,8,11,8,Loss,1,1.45
1040,5017.txt,Teemo,00:31:51,All,tu ult un supp attardé,enemy,3,8,17,Loss,0,2.5
1041,5017.txt,Tristana,00:31:54,Team2,piece of sht fiddle ...,enemy,8,11,8,Loss,1,1.45
1042,5017.txt,Teemo,00:31:54,All,et tu meurt,enemy,3,8,17,Loss,0,2.5
1043,5017.txt,Teemo,00:32:23,Team2,"guys veigar ult me all the time, in team fight is good XD*",enemy,3,8,17,Loss,0,2.5
1044,5017.txt,Tristana,00:32:32,Team2,ahah xD,enemy,8,11,8,Loss,0,1.45
1045,5017.txt,Veigar,00:32:44,All,moi ?N,offender,11,5,11,Win,0,4.4
1046,5017.txt,Veigar,00:32:48,All,pas mort depuis le debut,offender,11,5,11,Win,0,4.4
1047,5017.txt,Teemo,00:32:55,All,10/3 XD,enemy,3,8,17,Loss,0,2.5
1048,5017.txt,Veigar,00:32:56,All,je instant,offender,11,5,11,Win,0,4.4
1049,5017.txt,Veigar,00:32:58,All,au debut ;),offender,11,5,11,Win,0,4.4
1050,5017.txt,Teemo,00:32:59,All,/ 3,enemy,3,8,17,Loss,0,2.5
1051,5017.txt,Teemo,00:33:06,All,Et ?,enemy,3,8,17,Loss,0,2.5
1052,5017.txt,Malzahar,00:33:16,All,tu ramasse beaucoup surtout,enemy,14,5,5,Loss,0,3.8
1053,5017.txt,Teemo,00:33:20,All,XD,enemy,3,8,17,Loss,0,2.5
1054,5017.txt,Nocturne,00:33:21,Team2,stop jungle ttrsit!,enemy,6,10,12,Loss,0,1.8
1055,5017.txt,Veigar,00:33:23,All,et je meurt pas :'(,offender,11,5,11,Win,0,4.4
1056,5017.txt,Nocturne,00:33:28,Team2,how can lvl up noob,enemy,6,10,12,Loss,1,1.8
1057,5017.txt,Malzahar,00:33:37,Team2,oui mais tu ramasse c pas ce je jappelle jouait teamplay,enemy,14,5,5,Loss,0,3.8
1058,5017.txt,Malzahar,00:33:53,All,oui mais tu ramsse bcp c pas ce que jappelle jouait teamplay,enemy,14,5,5,Loss,0,3.8
1059,5017.txt,Teemo,00:34:41,All,ooooooh fromage,enemy,3,8,17,Loss,0,2.5
1060,5017.txt,Tristana,00:34:48,Team2,worst teamfight ...,enemy,8,11,8,Loss,0,1.45
1061,5017.txt,Veigar,00:34:48,All,ohh tu ma silence :(,offender,11,5,11,Win,0,4.4
1062,5017.txt,Veigar,00:34:51,All,quel ouf,offender,11,5,11,Win,0,4.4
1063,5017.txt,Veigar,00:34:57,All,le resultat de fin de game j'attend de voir,offender,11,5,11,Win,0,4.4
1064,5017.txt,Jax,00:34:58,Team2,"nocturne and teemo lv 14, why play this game?",enemy,5,8,5,Loss,0,1.25
1065,5017.txt,Jax,00:35:02,Team2,serious...,enemy,5,8,5,Loss,0,1.25
1066,5017.txt,Malzahar,00:35:02,All,ça t'apprendra a flame,enemy,14,5,5,Loss,0,3.8
1067,5017.txt,Nocturne,00:35:06,Team2,0 ward teemop,enemy,6,10,12,Loss,0,1.8
1068,5017.txt,Veigar,00:35:07,All,roo quel top,offender,11,5,11,Win,0,4.4
1069,5017.txt,Nocturne,00:35:12,Team2,who supp??,enemy,6,10,12,Loss,0,1.8
1070,5017.txt,Teemo,00:35:20,Team2,lool i ward,enemy,3,8,17,Loss,0,2.5
1071,5017.txt,Nocturne,00:35:26,Team2,just nassh,enemy,6,10,12,Loss,0,1.8
1072,5017.txt,Nocturne,00:35:31,Team2,blitz ward all our maop,enemy,6,10,12,Loss,0,1.8
1073,5017.txt,Teemo,00:35:38,Team2,cover me and i can ward,enemy,3,8,17,Loss,0,2.5
1074,5017.txt,Nocturne,00:35:38,Team2,this is why we loose,enemy,6,10,12,Loss,0,1.8
1075,5017.txt,Teemo,00:36:00,Team2,no because never on team,enemy,3,8,17,Loss,0,2.5
1076,5017.txt,Caitlyn,00:36:10,Team1,go back,ally,12,6,15,Win,0,4.5
1077,5017.txt,Teemo,00:36:11,Team2,stay together,enemy,3,8,17,Loss,0,2.5
1078,5017.txt,Jax,00:36:12,All,Report ALL my team please,enemy,5,8,5,Loss,0,1.25
1079,5017.txt,Teemo,00:36:17,All,blblblbblbl,enemy,3,8,17,Loss,0,2.5
1080,5017.txt,Teemo,00:36:31,Team2,we have win the bot...,enemy,3,8,17,Loss,0,2.5
1081,5017.txt,Tristana,00:37:34,Team2,ty,enemy,8,11,8,Loss,0,1.45
1082,5017.txt,Nasus,00:37:35,Team1,i want honor xD,ally,10,5,10,Win,0,4.0
1083,5017.txt,Malzahar,00:37:48,Team2,nasus glitch nice,enemy,14,5,5,Loss,0,3.8
1084,5017.txt,Malzahar,00:38:02,Team2,no cooldown flash,enemy,14,5,5,Loss,0,3.8
1085,5017.txt,Tristana,00:38:04,Team2,"SURE""!!!! FKIN SURE !!!!",enemy,8,11,8,Loss,1,1.45
1086,5017.txt,Teemo,00:38:38,All,déçus ?,enemy,3,8,17,Loss,0,2.5
1087,5017.txt,Nocturne,00:39:03,Team2,Repport teemo fdor troll supp Ty,enemy,6,10,12,Loss,0,1.8
1088,5017.txt,Tristana,00:39:20,All,stun forever fkin sure ...,enemy,8,11,8,Loss,1,1.45
1089,5017.txt,Veigar,00:39:34,All,Gg les noob,offender,11,5,11,Win,1,4.4
1090,5017.txt,Teemo,00:39:43,All,parle parle kikou,enemy,3,8,17,Loss,0,2.5
1091,5017.txt,Caitlyn,00:39:55,All,gg,ally,12,6,15,Win,0,4.5
1092,5017.txt,Tristana,00:39:56,All,gg,enemy,8,11,8,Loss,0,1.45
1093,5017.txt,Veigar,00:39:58,All,trpppppppp,offender,11,5,11,Win,0,4.4
1094,5017.txt,Nocturne,00:39:58,All,Repoport teemo,enemy,6,10,12,Loss,0,1.8
1095,5018.txt,Jayce,00:00:16,Team2,care invade,enemy,5,2,5,Win,0,5.0
1096,5018.txt,Nocturne,00:00:38,Team2,sry,enemy,7,1,8,Win,0,15.0
1097,5018.txt,Riven,00:00:52,Team1,j4 can u early top?,ally,2,11,1,Loss,0,0.27
1098,5018.txt,Jarvan IV,00:00:55,Team1,y,offender,2,1,4,Loss,0,6.0
1099,5018.txt,Jayce,00:01:18,Team2,take his blue after,enemy,5,2,5,Win,0,5.0
1100,5018.txt,Nocturne,00:01:18,Team2,i gues ill just counter jungle,enemy,7,1,8,Win,0,15.0
1101,5018.txt,Blitzcrank,00:01:29,All,"hi lee btw, hi corki",ally,1,7,6,Loss,0,1.0
1102,5018.txt,Nocturne,00:01:30,Team2,or not,enemy,7,1,8,Win,0,15.0
1103,5018.txt,Jax,00:01:35,All,sup,enemy,11,5,4,Win,0,3.0
1104,5018.txt,Jax,00:01:40,Team2,"his grabs are rlly good, care",enemy,11,5,4,Win,0,3.0
1105,5018.txt,Zed,00:01:50,Team1,ward,ally,3,5,2,Loss,0,1.0
1106,5018.txt,Nocturne,00:02:13,Team2,ill be top ll 3,enemy,7,1,8,Win,0,15.0
1107,5018.txt,Zed,00:03:09,Team1,gj,ally,3,5,2,Loss,0,1.0
1108,5018.txt,Blitzcrank,00:03:11,Team1,worth,ally,1,7,6,Loss,0,1.0
1109,5018.txt,Riven,00:03:28,Team1,jax no flash,ally,2,11,1,Loss,0,0.27
1110,5018.txt,Riven,00:03:30,Team1,so u should come back to bot,ally,2,11,1,Loss,0,0.27
1111,5018.txt,Riven,00:03:32,Team1,top,ally,2,11,1,Loss,0,0.27
1112,5018.txt,Jax,00:03:47,Team2,:(,enemy,11,5,4,Win,0,3.0
1113,5018.txt,Jarvan IV,00:03:52,Team1,go full armor guys,offender,2,1,4,Loss,0,6.0
1114,5018.txt,Jax,00:03:53,Team2,now she has 2 lvls advantage,enemy,11,5,4,Win,0,3.0
1115,5018.txt,Jarvan IV,00:03:54,Team1,btw,offender,2,1,4,Loss,0,6.0
1116,5018.txt,Nocturne,00:03:58,Team2,care with his red poit,enemy,7,1,8,Win,0,15.0
1117,5018.txt,Varus,00:04:43,Team1,ops,ally,5,6,2,Loss,0,1.17
1118,5018.txt,Blitzcrank,00:04:46,Team1,:D,ally,1,7,6,Loss,0,1.0
1119,5018.txt,Riven,00:04:48,Team1,WHY THE FUCK,ally,2,11,1,Loss,1,0.27
1120,5018.txt,Riven,00:04:49,Team1,IS HET OP,ally,2,11,1,Loss,0,0.27
1121,5018.txt,Riven,00:04:51,Team1,ALL THE TIME,ally,2,11,1,Loss,0,0.27
1122,5018.txt,Nocturne,00:04:54,Team2,:),enemy,7,1,8,Win,0,15.0
